,MeetID,Name,Sex,Equipment,Age,Division,BodyweightKg,WeightClassKg,Squat4Kg,BestSquatKg,Bench4Kg,BestBenchKg,Deadlift4Kg,BestDeadliftKg,TotalKg,Place,Wilks
3732,66,Rhonda Glover,F,Raw,47.0,F_MR_2_AAPF,78.2,82.5,,45.0,,50.0,,70.0,165.0,1,152.94
3733,66,Alison Reeley,F,Raw,44.0,F_MR_1_AAPF,83.9,90,,107.5,,47.5,,125.0,280.0,1,249.84
3734,66,Angela Harris,F,Raw,40.0,F_MR_1_AAPF,89.3,90,,117.5,,47.5,,117.5,282.5,2,244.9
3735,66,Angela Ikner,F,Raw,36.0,F_SR_AAPF,82.0,82.5,,122.5,,67.5,,137.5,327.5,1,295.68
3736,66,Otilia Tannehill,F,Raw,37.0,F_SR_AAPF,103.9,90+,,77.5,,40.0,,97.5,215.0,2,177.14
3737,66,Vanessa Soto,F,Multi-ply,21.0,F_JEM_AAPF,55.7,56,,82.5,,42.5,,115.0,240.0,1,283.58
3738,66,Jenna Marcinkowski,F,Raw,21.0,F_JR_AAPF,81.2,82.5,,137.5,,67.5,,162.5,367.5,1,333.53
3739,66,Melody Mathewson,F,Raw,21.0,F_JR_AAPF,75.0,75,,100.0,,55.0,,105.0,260.0,2,247.17
3740,66,Angela Flatsoussis,F,Raw,21.0,F_JR_AAPF,65.5,67.5,,70.0,,40.0,,117.5,227.5,3,237.32
3741,66,Yanet Millan,F,Wraps,30.0,F_CR_AAPF,58.5,60,,110.0,,50.0,,112.5,272.5,1,309.85
3742,66,Rebecca Graeber,F,Wraps,26.0,F_CR_AAPF,73.9,75,,120.0,,77.5,,150.0,347.5,1,333.45
3743,66,Katie McNulty,F,Wraps,16.0,F_CR_AAPF,74.6,75,,120.0,,65.0,,150.0,335.0,2,319.54
3744,66,Jessica Buerger,F,Wraps,22.0,F_CR_AAPF,73.5,75,,110.0,,65.0,,142.5,317.5,3,305.73
3745,66,Cassandra Pinto,F,Wraps,22.0,F_CR_AAPF,81.6,82.5,,167.5,,90.0,,167.5,425.0,1,384.7
3746,66,Blake Stahler,F,Wraps,27.0,F_CR_AAPF,80.25,82.5,,125.0,,65.0,,145.0,335.0,2,306.0
3747,66,Mallory Brown,F,Raw,22.0,F_OR_AAPF,51.3,52,,100.0,,,,,,DQ,
3748,66,Krissy Cox,F,Raw,28.0,F_OR_AAPF,56.1,60,,117.5,,62.5,,122.5,302.5,1,355.43
3749,66,Sarah Bunta,F,Raw,24.0,F_OR_AAPF,67.5,67.5,,105.0,,70.0,,132.5,307.5,1,313.84
3750,66,Jennifer Lang,F,Raw,30.0,F_OR_AAPF,65.0,67.5,,90.0,,60.0,,105.0,255.0,2,267.52
3751,66,Sheana Dyson,F,Raw,32.0,F_OR_AAPF,65.8,67.5,,70.0,,62.5,,117.5,250.0,3,259.92
3752,66,Bree Massingale,F,Raw,30.0,F_OR_AAPF,65.7,67.5,,82.5,,37.5,,110.0,230.0,4,239.39
3753,66,Alice Lee,F,Raw,19.0,F_OR_AAPF,70.7,75,,145.0,,60.0,,145.0,350.0,1,345.83
3754,66,Angela Ikner,F,Raw,36.0,F_OR_AAPF,82.0,82.5,,122.5,,67.5,,137.5,327.5,1,295.68
3755,66,Jasmine Jamehdor,F,Raw,26.0,F_OR_AAPF,82.2,82.5,,70.0,,42.5,,90.0,202.5,2,182.59
3756,66,Kate Murawski,F,Raw,26.0,F_OR_AAPF,85.3,90,,122.5,,47.5,,145.0,315.0,1,278.79
3757,66,Alison Reeley,F,Raw,44.0,F_OR_AAPF,83.9,90,,107.5,,47.5,,125.0,280.0,2,249.84
3758,66,Becca Ivers,F,Raw,25.0,F_OR_AAPF,130.0,90+,,145.0,,67.5,,160.0,372.5,1,293.65
3759,66,Dorothy Pleas,F,Raw,39.0,F_OR_AAPF,93.1,90+,,75.0,,67.5,,107.5,250.0,2,213.15
3760,66,Sarah Ziselman,F,Raw,18.0,F_TR_AAPF,51.2,52,,75.0,,40.0,,85.0,200.0,1,252.32
3761,66,Josh Nagle,M,Multi-ply,23.0,M_JEM_AAPF,107.3,110,,220.0,,175.0,,250.0,645.0,1,382.59
3762,66,Charles Salerno,M,Multi-ply,22.0,M_JEM_AAPF,107.1,110,,175.0,,142.5,,197.5,515.0,2,305.67
3763,66,Angelo Fortino,M,Raw,23.0,M_JR_AAPF,78.6,82.5,,220.0,,145.0,,277.5,642.5,1,443.61
3764,66,Benjamin Greenberg,M,Raw,21.0,M_JR_AAPF,82.2,82.5,,182.5,,137.5,,220.0,540.0,2,362.54
3765,66,Dakota Zucker,M,Raw,22.0,M_JR_AAPF,58.4,60,,130.0,,97.5,,177.5,405.0,3,354.16
3766,66,Antonio Vazquez,M,Raw,22.0,M_JR_AAPF,80.1,82.5,,182.5,,120.0,,200.0,502.5,4,342.79
3767,66,Cody Michaels,M,Raw,21.0,M_JR_AAPF,74.3,75,,170.0,,107.5,,190.0,467.5,5,335.32
3768,66,Mit Patel,M,Raw,23.0,M_JR_AAPF,78.2,82.5,,150.0,,110.0,,185.0,445.0,6,308.27
3769,66,Edward Manrique,M,Raw,21.0,M_JR_AAPF,81.4,82.5,,160.0,,115.0,,170.0,445.0,7,300.54
3770,66,Cameron Delve,M,Raw,23.0,M_JR_AAPF,107.2,110,,175.0,,132.5,,187.5,495.0,8,293.71
3771,66,Ian Vassar,M,Raw,22.0,M_JR_AAPF,105.8,110,,160.0,,137.5,,192.5,490.0,9,292.03
3772,66,John Dueno,M,Raw,22.0,M_JR_AAPF,72.1,75,,110.0,,97.5,,185.0,392.5,10,287.69
3773,66,Joel Wengren,M,Raw,20.0,M_JR_AAPF,105.9,110,,122.5,,70.0,,195.0,387.5,11,230.87
3774,66,Christopher Kozawick,M,Multi-ply,19.0,M_TEM_3_AAPF,97.5,100,,232.5,,157.5,,215.0,605.0,1,372.06
3775,66,Peter Ruane,M,Raw,19.0,M_TR_3_AAPF,81.8,82.5,,207.5,,127.5,,260.0,595.0,1,400.65
3776,66,Matthew Kuszynski,M,Raw,19.0,M_TR_3_AAPF,74.8,75,,200.0,,122.5,,235.0,557.5,2,397.99
3777,66,Ryne Melnik,M,Raw,19.0,M_TR_3_AAPF,74.55,75,,167.5,,137.5,,215.0,520.0,3,372.09
3778,66,Nico Bibergall,M,Raw,18.0,M_TR_3_AAPF,88.6,90,,195.0,,120.0,,212.5,527.5,4,339.49
3779,66,Samuel Chen,M,Raw,18.0,M_TR_3_AAPF,66.5,67.5,,152.5,,87.5,,172.5,412.5,5,321.9
3780,66,Anthony Mitchell,M,Raw,19.0,M_TR_3_AAPF,70.3,75,,140.0,,102.5,,182.5,425.0,6,317.45
3781,66,Nicholas Maslanka,M,Raw,18.0,M_TR_3_AAPF,79.1,82.5,,150.0,,120.0,,185.0,455.0,7,312.87
3782,66,Olubunmi Oyeleke,M,Raw,19.0,M_TR_3_AAPF,95.9,100,,170.0,,107.5,,197.5,475.0,8,294.22
3783,66,Nicholas Sechesan,M,Raw,19.0,M_TR_3_AAPF,89.4,90,,,,135.0,,190.0,,DQ,
3784,66,Donovin Reyes,M,Raw,17.0,M_TR_2_AAPF,94.6,100,,182.5,,137.5,,215.0,535.0,1,333.42
3785,66,Conner Ahler,M,Raw,17.0,M_TR_2_AAPF,80.45,82.5,,155.0,,107.5,,192.5,455.0,2,309.54
3786,66,Elijah Dertz,M,Raw,14.0,M_TR_1_AAPF,77.15,82.5,,140.0,,97.5,,172.5,410.0,1,286.57
3787,66,Noah Schor,M,Raw,15.0,M_TR_1_AAPF,80.7,82.5,,132.5,,100.0,,165.0,397.5,2,269.9
3788,66,Ryan Bibergall,M,Raw,15.0,M_TR_1_AAPF,88.0,90,,142.5,,92.5,,155.0,390.0,3,251.9
3789,66,Danielle Harteau,F,Raw,33.0,F_SR_AAPF,58.4,60,,,,62.5,,,62.5,1,71.16
3790,66,Mark Engle,M,Raw,57.0,M_MR_4_AAPF,106.6,110,,,,167.5,,,167.5,1,99.57
3791,66,Kevin Farley,M,Multi-ply,50.0,M_MEM_3_AAPF,99.05,100,,,,210.0,,,210.0,1,128.3
3792,66,Tonya Mostello,M,Raw,47.0,M_MR_2_AAPF,72.25,75,,,,57.5,,,57.5,1,42.08
3793,66,Charles Eggers,M,Raw,28.0,M_OR_AAPF,81.55,82.5,,,,142.5,,,142.5,1,96.13
3794,66,Mark Rosenwinkel,M,Raw,27.0,M_OR_AAPF,86.15,90,,,,,,,,DQ,
3795,66,Delvin Jennings,M,Raw,32.0,M_OR_AAPF,107.7,110,,,,187.5,,,187.5,1,111.08
3796,66,Nicholas Damjanovic,M,Raw,29.0,M_OR_AAPF,121.45,125,,,,192.5,,,192.5,1,110.37
3797,67,John Agee,M,Raw,61.0,M_MR_5_APF,77.4,82.5,,95.0,,100.0,,125.0,320.0,1,223.19
3798,67,David Burshtan,M,Raw,54.0,M_MR_3_APF,98.75,100,,140.0,,125.0,,172.5,437.5,1,267.62
3799,67,Tom Heda,M,Raw,35.0,M_SR_APF,89.75,90,,155.0,,125.0,,182.5,462.5,1,295.68
3800,67,Erick Salgado,M,Wraps,21.0,M_CR_APF,73.55,75,,185.0,,112.5,,200.0,497.5,1,359.42
3801,67,Alexander Starr,M,Wraps,27.0,M_CR_APF,78.1,82.5,,182.5,,,,182.5,,DQ,
3802,67,Sean Tomac,M,Raw,25.0,M_OR_APF,59.75,60,,165.0,,112.5,,182.5,460.0,1,393.82
3803,67,Brandon Burd,M,Raw,25.0,M_OR_APF,66.55,67.5,,137.5,,97.5,,170.0,405.0,1,315.85
3804,67,Andrew Hansen,M,Raw,27.0,M_OR_APF,71.95,75,,160.0,,100.0,,187.5,447.5,1,328.5
3805,67,David Knoerzer,M,Raw,29.0,M_OR_APF,89.75,90,,190.0,,125.0,,227.5,542.5,1,346.82
3806,67,Eric Shanklin,M,Raw,32.0,M_OR_APF,107.2,110,,185.0,,142.5,,210.0,537.5,1,318.92
3807,67,Christopher Kasanders,M,Raw,26.0,M_OR_APF,161.0,140+,,185.0,,170.0,,192.5,547.5,1,299.87
3808,67,Rick Roberts,M,Multi-ply,53.0,M_MEM_3_APF,109.41,110,,227.5,,152.5,,210.0,590.0,1,347.79
3809,67,Edward Porter,M,Wraps,31.0,M_CR_APF,88.4,90,,185.0,,117.5,,217.5,520.0,1,335.06
3810,67,Ronnie Sulvita,M,Wraps,25.0,M_CR_APF,85.3,90,,175.0,,120.0,,210.0,505.0,2,331.8
3811,67,Michael Poort,M,Wraps,41.0,M_CR_APF,95.7,100,,287.5,,172.5,,265.0,725.0,1,449.49
3812,67,Jordan Travis,M,Wraps,24.0,M_CR_APF,99.35,100,,230.0,,165.0,,237.5,632.5,2,385.95
3813,67,Dan de Correvont,M,Wraps,27.0,M_CR_APF,97.2,100,,205.0,,125.0,,237.5,567.5,3,349.46
3814,67,Ben Kleist,M,Wraps,19.0,M_CR_APF,96.5,100,,185.0,,102.5,,197.5,485.0,4,299.59
3815,67,Bradley Kristensen,M,Wraps,29.0,M_CR_APF,104.5,110,,250.0,,177.5,,287.5,715.0,1,427.97
3816,67,Christian Mayen,M,Wraps,24.0,M_CR_APF,108.9,110,,282.5,,162.5,,257.5,702.5,2,414.71
3817,67,Grant Coffas,M,Wraps,23.0,M_CR_APF,108.55,110,,267.5,,137.5,,272.5,677.5,3,400.36
3818,67,John Carrano,M,Wraps,59.0,M_CR_APF,107.8,110,,182.5,,162.5,,217.5,562.5,4,333.15
3819,67,Cody Schoppe,M,Wraps,29.0,M_CR_APF,104.65,110,,147.5,,120.0,,207.5,475.0,5,284.17
3820,67,Dan Scott,M,Wraps,37.0,M_CR_APF,118.75,125,,302.5,,205.0,,272.5,780.0,1,449.55
3821,67,Trevor Pfaendtner,M,Wraps,28.0,M_CR_APF,122.7,125,,295.0,,200.0,,277.5,772.5,2,441.92
3822,67,Bennett Lessmann,M,Wraps,30.0,M_CR_APF,119.8,125,,250.0,,195.0,,280.0,725.0,3,416.98
3823,67,Mike Scheitler,M,Wraps,33.0,M_CR_APF,118.6,125,,250.0,,150.0,,287.5,687.5,4,396.36
3824,67,Matt Bluhm,M,Wraps,23.0,M_CR_APF,122.5,125,,265.0,,140.0,,265.0,670.0,5,383.42
3825,67,Emilio Cortes,M,Wraps,22.0,M_CR_APF,118.0,125,,147.5,,122.5,,205.0,475.0,6,274.19
3826,67,Mario Mendez,M,Multi-ply,28.0,M_OEM_APF,82.1,82.5,,,,,,290.0,,DQ,
3827,67,Rob Cerkoske,M,Multi-ply,29.0,M_OEM_APF,119.5,125,,305.0,,227.5,,285.0,817.5,1,470.46
3828,67,Mary Rebecca-Perlman,F,Raw,33.0,F_SR_APF,65.3,67.5,,110.0,,55.0,,97.5,262.5,1,274.45
3829,67,Amanda Heda,F,Raw,36.0,F_SR_APF,64.8,67.5,,97.5,,42.5,,97.5,237.5,2,249.73
3830,67,Rose Rojas,F,Wraps,24.0,F_CR_APF,51.0,52,,70.0,,37.5,,85.0,192.5,1,243.59
3831,67,Kelsey Giganti,F,Wraps,24.0,F_CR_APF,74.1,75,,127.5,,60.0,,130.0,317.5,1,304.14
3832,67,Kimberly Bradley,F,Wraps,52.0,F_CR_APF,72.6,75,,70.0,,42.5,,105.0,217.5,2,211.13
3833,67,Sandy Jiries,F,Wraps,27.0,F_CR_APF,80.6,82.5,,170.0,,95.0,,190.0,455.0,1,414.62
3834,67,Tara Wolf,F,Wraps,31.0,F_CR_APF,87.0,90,,200.0,,95.0,,190.0,485.0,1,425.3
3835,67,Jessica Chicke,F,Wraps,36.0,F_CR_APF,113.9,90+,,155.0,,90.0,,180.0,425.0,1,343.14
3836,67,Sarah Carusona,F,Raw,26.0,F_OR_APF,53.5,56,,107.5,,52.5,,115.0,275.0,1,335.34
3837,67,Heather Regnier,F,Raw,40.0,F_OR_APF,54.1,56,,92.5,,47.5,,107.5,247.5,2,299.19
3838,67,Toni Sutton,F,Raw,32.0,F_OR_APF,65.8,67.5,,,,47.5,,102.5,,DQ,
3839,67,Christina Senay,F,Raw,26.0,F_OR_APF,74.4,75,,137.5,,77.5,,167.5,382.5,1,365.46
3840,67,Julian Brett,F,Raw,25.0,F_OR_APF,72.9,75,,97.5,,55.0,,102.5,255.0,2,246.86
3841,67,Mary Caise,F,Raw,36.0,F_OR_APF,92.9,90+,,70.0,,52.5,,82.5,205.0,1,174.93
3842,67,Jonathan Nguyen,M,Multi-ply,21.0,M_JEM_APF,68.95,75,,147.5,,110.0,,172.5,430.0,1,326.02
3843,67,Cory Ferguson,M,Raw,21.0,M_JR_APF,73.2,75,,197.5,,102.5,,222.5,522.5,1,378.77
3844,67,Neil Ypil,M,Raw,22.0,M_JR_APF,65.1,67.5,,165.0,,107.5,,190.0,462.5,2,367.31
3845,67,Julian Liu,M,Raw,21.0,M_JR_APF,53.7,56,,95.0,,77.5,,160.0,332.5,3,315.62
3846,67,Juan Luna,M,Raw,23.0,M_JR_APF,74.5,75,,160.0,,107.5,,165.0,432.5,4,309.63
3847,67,Ali Shegarfi,M,Multi-ply,19.0,M_TEM_3_APF,97.55,100,,200.0,,145.0,,185.0,530.0,1,325.87
3848,67,Peter Ruane,M,Raw,19.0,M_TR_3_APF,81.8,82.5,,207.5,,127.5,,260.0,595.0,,400.65
3849,67,Ricco Bertoletti,M,Raw,16.0,M_TR_2_APF,97.3,100,,237.5,,160.0,,245.0,642.5,1,395.47
3850,67,Tyler Jones,M,Raw,17.0,M_TR_2_APF,72.9,75,,150.0,,92.5,,212.5,455.0,2,330.82
3851,67,Braden Beaver,M,Raw,17.0,M_TR_2_APF,81.1,82.5,,160.0,,130.0,,182.5,472.5,3,319.84
3852,67,Quincy Nguyen,M,Raw,17.0,M_TR_2_APF,80.1,82.5,,155.0,,95.0,,207.5,457.5,4,312.09
3853,67,Elijah Dertz,M,Raw,14.0,M_TR_1_APF,77.15,82.5,,140.0,,97.5,,172.5,410.0,1,286.57
3854,67,Noah Schor,M,Raw,15.0,M_TR_1_APF,80.7,82.5,,132.5,,100.0,,165.0,397.5,2,269.9
3855,67,John Lucas,M,Raw,59.0,M_MR_4_APF,123.35,125,,,,200.0,,,200.0,1,114.28
3856,67,Matt Walsh,M,Raw,53.0,M_MR_3_APF,98.65,100,,,,175.0,,,175.0,1,107.09
3857,67,Marc Randulich,M,Raw,43.0,M_MR_1_APF,107.1,110,,,,155.0,,,155.0,1,92.0
3858,67,Kevin Hu,M,Raw,17.0,M_TR_2_APF,80.5,82.5,,,,125.0,,,125.0,1,85.0
3859,68,Andrew Clayton,M,Wraps,23.0,M_OCR_WPC,98.6,100,,262.5,,155.0,,297.5,715.0,1,437.64
3860,68,Austin Vountour,M,Wraps,24.0,M_OCR_WPC,90.0,90,,180.0,,120.0,,230.0,530.0,4,338.35
3861,68,Benjamin Beamen,M,Wraps,22.0,M_OCR_WPC,96.4,100,,235.0,,147.5,,260.0,642.5,2,397.06
3862,68,Chadd Charland,M,Wraps,41.0,M_OCR_WPC,82.0,82.5,,200.0,,122.5,,230.0,552.5,2,371.48
3863,68,Channing Doyle,M,Wraps,28.0,M_OCR_WPC,89.2,90,,330.0,,185.0,,310.0,825.0,1,529.09
3864,68,Dave Hoff,M,Multi-ply,28.0,M_OEM_WPC,125.4,140,,460.0,,425.0,,357.5,1242.5,1,707.58
3865,68,David Earp,M,Wraps,53.0,M_OCR_WPC,122.8,125,,225.0,,157.5,,240.0,622.5,2,356.05
3866,68,Denise Mears,F,Multi-ply,48.0,F_OEM_WPC,65.4,67.5,,162.5,,77.5,,160.0,400.0,1,417.74
3867,68,Gary Reichert,M,Multi-ply,56.0,M_OEM_WPC,70.6,75,,,,,,,,DQ,
3868,68,Heather Davidson,F,Multi-ply,34.0,F_OEM_WPC,145.4,90+,,230.0,,145.0,,172.5,547.5,1,423.01
3869,68,Katie Lyn Griffin,F,Wraps,12.0,F_OCR_WPC,75.2,82.5,,80.0,,45.0,,100.0,225.0,G,213.54
3870,68,Meghan Eastman,F,Wraps,29.0,F_OCR_WPC,59.0,60,,145.0,,72.5,,175.0,392.5,1,443.34
3871,68,Michael Newborn,M,Wraps,26.0,M_OCR_WPC,88.6,90,,212.5,,165.0,,280.0,657.5,2,423.16
3872,68,Pete Frank,M,Wraps,26.0,M_OCR_WPC,89.8,90,,222.5,,195.0,,237.5,655.0,3,418.62
3873,68,Rachel Hurd,F,Multi-ply,21.0,F_OEM_WPC,73.6,75,,,,,,,,DQ,
3874,68,Ryan Jackson,M,Wraps,21.0,M_OCR_WPC,80.6,82.5,,207.5,,122.5,,230.0,560.0,1,380.53
3875,68,Shane Ford,M,Multi-ply,31.0,M_OEM_WPC,123.6,125,,340.0,,205.0,,305.0,850.0,1,485.5
3876,68,Tyler Eastman,M,Wraps,29.0,M_OCR_WPC,111.4,125,,227.5,,172.5,,240.0,640.0,1,375.21
3877,68,Jack Nockowitz,M,Raw,21.0,M_OCR_WPC,78.6,82.5,,,,172.5,,,172.5,1,119.1
3878,68,Kenneth Moore,M,Multi-ply,57.0,M_OEM_WPC,89.6,90,,,,,,,,DQ,
3879,68,Richard Bretz,M,Raw,67.0,M_OCR_WPC,97.6,100,,,,158.0,,,158.0,1,97.12
3880,68,Ethen Norton,M,Multi-ply,33.0,M_OEM_WPC,108.2,110,,,,,,275.0,275.0,1,162.68
3881,68,Joel Kennedy,M,Multi-ply,32.0,M_OEM_WPC,107.2,110,,,,,,245.0,245.0,2,145.37
3882,68,Kenneth Moore,M,Multi-ply,57.0,M_OEM_WPC,89.6,90,,,,,215.0,210.0,210.0,1,134.37
3883,68,Susan Paxson,F,Raw,63.0,F_OR_WPC,79.2,82.5,,,,,,105.0,105.0,1,96.62
3884,69,Adrian Rumasei,M,Wraps,28.0,MO-RP,194.5,140+,,310.0,,145.0,-307.5,301.0,756.0,10,402.6
3885,69,Jack Irving,M,Single-ply,23.0,MO-SP,115.9,125,,265.0,,,,240.0,,DQ,
3886,69,Alexander Bradstock,M,Raw,32.0,MO-R,120.3,125,,240.0,,142.5,,272.5,655.0,5,376.36
3887,69,Francis Missaghi,M,Wraps,25.0,MO-RP,117.05,125,,285.0,,195.0,,280.0,760.0,4,439.58
3888,69,Boss Lolohea,M,Wraps,28.0,MO-RP,164.6,140+,,300.0,,202.5,,270.0,772.5,6,421.69
3889,69,Jake Brennan,M,Wraps,28.0,MO-RP,124.45,125,,310.0,,170.0,,312.5,792.5,3,452.01
3890,69,Cory Burrows,M,Wraps,30.0,MO-RP,123.45,125,,342.5,,190.0,,360.0,892.5,1,509.9
3891,69,Conrad Galuvao,M,Wraps,36.0,MO-RP,138.5,140,,,,190.0,,300.0,,DQ,
3892,69,Aaron Jackson,M,Raw,30.0,MO-R,145.25,140+,,275.0,,187.5,,240.0,702.5,3,390.46
3893,69,Dan Wright,M,Wraps,46.0,MO-RP,142.5,140+,,,,,,,,DQ,
3894,69,Daniel Winter,M,Wraps,27.0,MO-RP,64.45,67.5,,165.0,,80.0,,185.0,430.0,15,344.39
3895,69,Peter Baskerville,M,Wraps,61.0,MM-RP,89.55,90,,165.0,-80.0,75.0,-205.0,200.0,440.0,2,281.61
3896,69,Jared Evans,M,Raw,34.0,MO-R,74.7,75,,167.5,,100.0,,215.0,482.5,8,344.77
3897,69,Clifford Harris,M,Wraps,34.0,MO-RP,74.15,75,,225.0,,150.0,,210.0,585.0,5,420.2
3898,69,Michael Trentin,M,Wraps,33.0,MO-RP,82.3,82.5,,190.0,,145.0,,225.0,560.0,13,375.69
3899,69,Justin Faella,M,Wraps,31.0,MO-RP,78.35,82.5,,185.0,,102.5,,245.0,532.5,14,368.43
3900,69,Isaac Reynaud,M,Raw,32.0,MO-R,89.65,90,,200.0,,140.0,,225.0,565.0,7,361.41
3901,69,Ash Cross,M,Raw,33.0,MO-R,82.3,82.5,,187.5,-137.5,132.5,,240.0,560.0,4,375.69
3902,69,Jamie Christensen,M,Wraps,27.0,MO-RP,74.35,75,,230.0,-160.0,157.5,,255.0,642.5,2,460.62
3903,69,Andrew Dowrick,M,Wraps,26.0,MO-RP,87.75,90,,240.0,,115.0,,260.0,615.0,7,397.83
3904,69,Paolo Wilkinson,M,Raw,29.0,MO-R,89.75,90,,210.0,,140.0,,270.0,620.0,1,396.37
3905,69,Mark Hodges,M,Wraps,43.0,MM-RP,96.65,100,,180.0,,95.0,220.0,210.0,485.0,3,299.39
3906,69,Vince Mantovani,M,Raw,37.0,MO-R,90.0,90,,162.5,,135.0,,220.0,517.5,10,330.37
3907,69,Beau Creevey,M,Raw,29.0,MO-R,105.6,110,,225.0,,165.0,,240.0,630.0,6,375.71
3908,69,Hugo Ortega,M,Raw,26.0,MO-R,99.25,100,,205.0,,125.0,,235.0,565.0,9,344.9
3909,69,Leroy Scott,M,Wraps,30.0,MO-RP,97.85,100,,245.0,,157.5,,245.0,647.5,8,397.59
3910,69,Paul James,M,Wraps,43.0,MM-RP,89.65,90,,220.0,,131.0,-260.0,255.0,606.0,1,387.64
3911,69,Robert Harniman,M,Raw,32.0,MO-R,89.85,90,,200.0,,160.0,,255.0,615.0,2,392.95
3912,69,Adam Roe,M,Wraps,35.0,MO-RP,105.6,110,,220.0,,145.0,280.0,270.0,635.0,12,378.69
3913,69,Tim Best,M,Wraps,29.0,MO-RP,89.75,90,,200.0,,145.0,,272.5,617.5,9,394.77
3914,69,Jamie Cougan,M,Wraps,28.0,MO-RP,99.9,100,,207.5,,155.0,,275.0,637.5,11,388.13
3915,69,Glen Stewart,M,Multi-ply,48.0,MM-MP,103.5,110,,,,,,,,DQ,
3916,69,Kurt Van Den Berg,M,Wraps,34.0,MO-RP,97.6,100,,,,,,,,DQ,
3917,69,Sam Marshall,M,Wraps,15.0,MT-RP,82.95,90,,125.0,,95.0,-153.0,146.0,366.0,1,244.39
3918,69,Samantha Taylor,F,Wraps,22.0,FJ-RP,73.1,75,,107.5,,55.0,,132.5,295.0,1,285.07
3919,69,Amanda Hart,F,Raw,42.0,FM-R,88.7,90,,100.0,,70.0,,140.0,310.0,3,269.52
3920,69,Mackenzie Barrington-Jacobi,M,Raw,14.0,MT-R,92.05,100,140.0,135.0,,60.0,,150.0,345.0,2,217.8
3921,69,Gabriel Bindon,M,Raw,18.0,MT-R,81.1,82.5,,140.0,,102.5,,185.0,427.5,1,289.38
3922,69,Sarah Rodwell,F,Wraps,32.0,FO-RP,73.45,75,,130.0,,95.0,,187.5,412.5,3,397.39
3923,69,Dean Passaris,M,Wraps,23.0,MJ-RP,89.35,90,,202.5,,105.0,,215.0,522.5,3,334.8
3924,69,Kat Becker,F,Wraps,32.0,FO-RP,74.6,75,,210.0,,95.0,,220.0,525.0,1,500.77
3925,69,Jesse Peak,M,Wraps,18.0,MJ-RP,89.3,90,,250.0,,135.0,,242.5,627.5,2,402.2
3926,69,Hayden Ford,M,Raw,23.0,MJ-R,118.4,125,,235.0,,137.5,,265.0,637.5,3,367.68
3927,69,Rhys Fowler,M,Raw,21.0,MJ-R,117.45,125,,222.5,,145.0,,272.5,640.0,2,369.86
3928,69,John Pappas,M,Single-ply,23.0,MJ-SP,123.45,125,,305.0,,220.0,,280.0,805.0,1,459.91
3929,69,Sam Wallace,M,Wraps,20.0,MJ-RP,137.15,140,,285.0,,160.0,,285.0,730.0,1,409.21
3930,69,Samuel Gray,M,Raw,23.0,MJ-R,95.85,100,,232.5,,172.5,,300.0,705.0,1,436.78
3931,69,Tom Buckland,M,Raw,21.0,MJ-R,80.5,82.5,,215.0,,130.0,,170.0,515.0,4,350.22
3932,69,Lauren Ashleigh Jiear,F,Wraps,29.0,FO-RP,66.85,67.5,,140.0,,93.0,,,,DQ,
3933,69,Valerie Ferris,F,Raw,56.0,FM-R,51.95,52,,65.0,,37.5,,95.0,197.5,2,246.39
3934,69,Georgia Sapiano,F,Wraps,16.0,FT-RP,47.05,48,-95.0,90.0,,50.0,,117.5,257.5,1,346.05
3935,69,Lesley Graveson,F,Wraps,43.0,FM-RP,71.85,75,,120.0,,52.5,,120.0,292.5,3,285.89
3936,69,Rebecca Moore,F,Wraps,35.0,FO-RP,71.05,75,,110.0,,65.0,,130.0,305.0,5,300.36
3937,69,Zhara Krine,F,Raw,27.0,FO-R,46.7,48,,95.0,,50.0,-136.0,135.0,280.0,3,378.31
3938,69,Lauren Hannon,F,Raw,36.0,FO-R,59.3,60,,122.5,,72.5,,140.0,335.0,4,376.9
3939,69,Kate Gorman,F,Raw,36.0,FO-R,58.8,60,,90.0,,57.5,,140.0,287.5,5,325.6
3940,69,Andrea Sterns,F,Raw,54.0,FM-R,74.55,75,,105.0,,78.0,,137.5,320.5,1,305.84
3941,69,April Wells,F,Raw,21.0,FJ-R,62.9,67.5,,117.5,,67.5,,152.5,337.5,1,362.9
3942,69,Justine Baxter,F,Wraps,29.0,FO-RP,72.4,75,,160.0,,67.5,,155.0,382.5,4,371.97
3943,69,Jo Muraca,F,Wraps,50.0,FM-RP,62.4,67.5,,120.0,,70.0,172.5,167.5,357.5,1,386.74
3944,69,Janelle Chamberlin,F,Wraps,42.0,FM-RP,66.95,67.5,,145.0,,80.0,180.0,175.0,400.0,2,410.66
3945,69,Rachelle Maatouk,F,Raw,26.0,FO-R,66.45,67.5,,135.0,,77.5,,170.0,382.5,2,394.83
3946,69,Kayleigh De Jong,F,Wraps,29.0,FO-RP,67.45,67.5,,170.0,,90.0,,180.0,440.0,2,449.31
3947,69,Jaymii Morris,F,Raw,22.0,FO-R,72.85,75,,145.0,,85.0,-190.0,185.0,415.0,1,401.93
3948,69,Rebecca Hodges,F,Multi-ply,33.0,FO-MP,65.45,67.5,,,,,,,,DQ,
3949,69,Elise Cupitt,F,Raw,30.0,FO-R,79.3,82.5,,,-80.0,77.5,,,77.5,1,71.26
